,dteday,yr,mnth,hr,weekday,season,weathersit,cnt,registered,casual
15930,2012-11-01,2012,November,11,Thursday,,Light Snow/Rain,170,156,14
15931,2012-11-01,2012,November,12,Thursday,,Light Snow/Rain,221,198,23
15932,2012-11-01,2012,November,13,Thursday,,Cloudy,248,199,49
15933,2012-11-01,2012,November,14,Thursday,,Cloudy,185,154,31
15934,2012-11-01,2012,November,15,Thursday,,Cloudy,214,179,35
15935,2012-11-01,2012,November,16,Thursday,,Cloudy,344,313,31
15936,2012-11-01,2012,November,17,Thursday,,Light Snow/Rain,689,652,37
15937,2012-11-01,2012,November,18,Thursday,,Cloudy,678,628,50
15938,2012-11-01,2012,November,19,Thursday,,Cloudy,452,424,28
15939,2012-11-01,2012,November,20,Thursday,,Cloudy,296,280,16
15940,2012-11-01,2012,November,21,Thursday,,Cloudy,267,238,29
15941,2012-11-01,2012,November,22,Thursday,,Clear,202,175,27
15942,2012-11-01,2012,November,23,Thursday,,Clear,120,112,8
15943,2012-11-02,2012,November,0,Friday,,Clear,50,40,10
15944,2012-11-02,2012,November,1,Friday,,Clear,24,19,5
15945,2012-11-02,2012,November,2,Friday,,Clear,10,7,3
15946,2012-11-02,2012,November,3,Friday,,Clear,3,3,0
15947,2012-11-02,2012,November,4,Friday,,Clear,7,6,1
15948,2012-11-02,2012,November,5,Friday,,Cloudy,26,25,1
15949,2012-11-02,2012,November,6,Friday,,Clear,122,120,2
15950,2012-11-02,2012,November,7,Friday,,Cloudy,357,349,8
15951,2012-11-02,2012,November,8,Friday,,Clear,687,656,31
15952,2012-11-02,2012,November,9,Friday,,Clear,382,355,27
15953,2012-11-02,2012,November,10,Friday,,Clear,204,183,21
15954,2012-11-02,2012,November,11,Friday,,Clear,221,179,42
15955,2012-11-02,2012,November,12,Friday,,Clear,292,240,52
15956,2012-11-02,2012,November,13,Friday,,Clear,294,230,64
15957,2012-11-02,2012,November,14,Friday,,Cloudy,262,199,63
15958,2012-11-02,2012,November,15,Friday,,Cloudy,306,255,51
15959,2012-11-02,2012,November,16,Friday,,Clear,421,373,48
15960,2012-11-02,2012,November,17,Friday,,Clear,638,581,57
15961,2012-11-02,2012,November,18,Friday,,Cloudy,522,490,32
15962,2012-11-02,2012,November,19,Friday,,Cloudy,374,336,38
15963,2012-11-02,2012,November,20,Friday,,Cloudy,221,207,14
15964,2012-11-02,2012,November,21,Friday,,Cloudy,156,133,23
15965,2012-11-02,2012,November,22,Friday,,Clear,149,135,14
15966,2012-11-02,2012,November,23,Friday,,Clear,119,108,11
15967,2012-11-03,2012,November,0,Saturday,,Clear,108,99,9
15968,2012-11-03,2012,November,1,Saturday,,Cloudy,89,83,6
15969,2012-11-03,2012,November,2,Saturday,,Cloudy,46,36,10
15970,2012-11-03,2012,November,3,Saturday,,Cloudy,28,22,6
15971,2012-11-03,2012,November,4,Saturday,,Cloudy,16,8,8
15972,2012-11-03,2012,November,5,Saturday,,Cloudy,9,8,1
15973,2012-11-03,2012,November,6,Saturday,,Cloudy,21,17,4
15974,2012-11-03,2012,November,7,Saturday,,Cloudy,59,58,1
15975,2012-11-03,2012,November,8,Saturday,,Cloudy,142,132,10
15976,2012-11-03,2012,November,9,Saturday,,Cloudy,219,188,31
15977,2012-11-03,2012,November,10,Saturday,,Clear,328,260,68
15978,2012-11-03,2012,November,11,Saturday,,Cloudy,340,284,56
15979,2012-11-03,2012,November,12,Saturday,,Cloudy,394,320,74
15980,2012-11-03,2012,November,13,Saturday,,Cloudy,449,339,110
15981,2012-11-03,2012,November,14,Saturday,,Cloudy,455,319,136
15982,2012-11-03,2012,November,15,Saturday,,Cloudy,448,331,117
15983,2012-11-03,2012,November,16,Saturday,,Cloudy,400,292,108
15984,2012-11-03,2012,November,17,Saturday,,Cloudy,410,298,112
15985,2012-11-03,2012,November,18,Saturday,,Cloudy,297,239,58
15986,2012-11-03,2012,November,19,Saturday,,Clear,239,217,22
15987,2012-11-03,2012,November,20,Saturday,,Clear,181,158,23
15988,2012-11-03,2012,November,21,Saturday,,Clear,166,135,31
15989,2012-11-03,2012,November,22,Saturday,,Clear,146,133,13
15990,2012-11-03,2012,November,23,Saturday,,Clear,148,133,15
15991,2012-11-04,2012,November,0,Sunday,,Clear,102,97,5
15992,2012-11-04,2012,November,1,Sunday,,Clear,165,139,26
15993,2012-11-04,2012,November,2,Sunday,,Clear,37,31,6
15994,2012-11-04,2012,November,3,Sunday,,Clear,11,10,1
15995,2012-11-04,2012,November,4,Sunday,,Clear,9,7,2
15996,2012-11-04,2012,November,5,Sunday,,Clear,5,5,0
15997,2012-11-04,2012,November,6,Sunday,,Clear,16,14,2
15998,2012-11-04,2012,November,7,Sunday,,Clear,50,39,11
15999,2012-11-04,2012,November,8,Sunday,,Clear,149,115,34
16000,2012-11-04,2012,November,9,Sunday,,Clear,217,161,56
16001,2012-11-04,2012,November,10,Sunday,,Clear,360,287,73
16002,2012-11-04,2012,November,11,Sunday,,Clear,445,311,134
16003,2012-11-04,2012,November,12,Sunday,,Clear,504,354,150
16004,2012-11-04,2012,November,13,Sunday,,Clear,493,371,122
16005,2012-11-04,2012,November,14,Sunday,,Clear,509,360,149
16006,2012-11-04,2012,November,15,Sunday,,Clear,449,300,149
16007,2012-11-04,2012,November,16,Sunday,,Clear,435,316,119
16008,2012-11-04,2012,November,17,Sunday,,Clear,327,270,57
16009,2012-11-04,2012,November,18,Sunday,,Clear,237,206,31
16010,2012-11-04,2012,November,19,Sunday,,Clear,227,203,24
16011,2012-11-04,2012,November,20,Sunday,,Clear,141,134,7
16012,2012-11-04,2012,November,21,Sunday,,Clear,87,71,16
16013,2012-11-04,2012,November,22,Sunday,,Clear,79,64,15
16014,2012-11-04,2012,November,23,Sunday,,Cloudy,53,41,12
16015,2012-11-05,2012,November,0,Monday,,Cloudy,23,20,3
16016,2012-11-05,2012,November,1,Monday,,Cloudy,8,8,0
16017,2012-11-05,2012,November,2,Monday,,Cloudy,6,4,2
16018,2012-11-05,2012,November,3,Monday,,Cloudy,4,3,1
16019,2012-11-05,2012,November,4,Monday,,Cloudy,16,11,5
16020,2012-11-05,2012,November,5,Monday,,Cloudy,39,38,1
16021,2012-11-05,2012,November,6,Monday,,Cloudy,139,135,4
16022,2012-11-05,2012,November,7,Monday,,Cloudy,461,453,8
16023,2012-11-05,2012,November,8,Monday,,Cloudy,648,629,19
16024,2012-11-05,2012,November,9,Monday,,Cloudy,257,239,18
16025,2012-11-05,2012,November,10,Monday,,Clear,142,112,30
16026,2012-11-05,2012,November,11,Monday,,Clear,150,119,31
16027,2012-11-05,2012,November,12,Monday,,Clear,244,206,38
16028,2012-11-05,2012,November,13,Monday,,Clear,222,183,39
16029,2012-11-05,2012,November,14,Monday,,Clear,196,165,31
16030,2012-11-05,2012,November,15,Monday,,Clear,231,207,24
16031,2012-11-05,2012,November,16,Monday,,Clear,360,325,35
16032,2012-11-05,2012,November,17,Monday,,Clear,638,604,34
16033,2012-11-05,2012,November,18,Monday,,Clear,542,523,19
16034,2012-11-05,2012,November,19,Monday,,Clear,372,361,11
16035,2012-11-05,2012,November,20,Monday,,Clear,241,228,13
16036,2012-11-05,2012,November,21,Monday,,Clear,152,144,8
16037,2012-11-05,2012,November,22,Monday,,Clear,115,111,4
16038,2012-11-05,2012,November,23,Monday,,Clear,53,53,0
16039,2012-11-06,2012,November,0,Tuesday,,Clear,19,18,1
16040,2012-11-06,2012,November,1,Tuesday,,Clear,8,8,0
16041,2012-11-06,2012,November,2,Tuesday,,Clear,2,2,0
16042,2012-11-06,2012,November,3,Tuesday,,Clear,4,4,0
16043,2012-11-06,2012,November,4,Tuesday,,Clear,7,7,0
16044,2012-11-06,2012,November,5,Tuesday,,Cloudy,41,40,1
16045,2012-11-06,2012,November,6,Tuesday,,Clear,149,143,6
16046,2012-11-06,2012,November,7,Tuesday,,Clear,387,378,9
16047,2012-11-06,2012,November,8,Tuesday,,Clear,588,568,20
16048,2012-11-06,2012,November,9,Tuesday,,Clear,363,338,25
16049,2012-11-06,2012,November,10,Tuesday,,Clear,230,189,41
16050,2012-11-06,2012,November,11,Tuesday,,Clear,216,177,39
16051,2012-11-06,2012,November,12,Tuesday,,Clear,248,217,31
16052,2012-11-06,2012,November,13,Tuesday,,Clear,278,232,46
16053,2012-11-06,2012,November,14,Tuesday,,Clear,240,196,44
16054,2012-11-06,2012,November,15,Tuesday,,Clear,272,227,45
16055,2012-11-06,2012,November,16,Tuesday,,Clear,402,369,33
16056,2012-11-06,2012,November,17,Tuesday,,Clear,627,597,30
16057,2012-11-06,2012,November,18,Tuesday,,Clear,497,477,20
16058,2012-11-06,2012,November,19,Tuesday,,Clear,371,356,15
16059,2012-11-06,2012,November,20,Tuesday,,Clear,228,218,10
16060,2012-11-06,2012,November,21,Tuesday,,Cloudy,151,137,14
16061,2012-11-06,2012,November,22,Tuesday,,Cloudy,153,136,17
16062,2012-11-06,2012,November,23,Tuesday,,Clear,205,186,19
16063,2012-11-07,2012,November,0,Wednesday,,Cloudy,283,234,49
16064,2012-11-07,2012,November,1,Wednesday,,Cloudy,92,86,6
16065,2012-11-07,2012,November,2,Wednesday,,Cloudy,74,68,6
16066,2012-11-07,2012,November,3,Wednesday,,Cloudy,11,9,2
16067,2012-11-07,2012,November,4,Wednesday,,Cloudy,9,9,0
16068,2012-11-07,2012,November,5,Wednesday,,Cloudy,27,27,0
16069,2012-11-07,2012,November,6,Wednesday,,Cloudy,118,115,3
16070,2012-11-07,2012,November,7,Wednesday,,Cloudy,319,314,5
16071,2012-11-07,2012,November,8,Wednesday,,Cloudy,601,583,18
16072,2012-11-07,2012,November,9,Wednesday,,Cloudy,368,351,17
16073,2012-11-07,2012,November,10,Wednesday,,Cloudy,178,151,27
16074,2012-11-07,2012,November,11,Wednesday,,Cloudy,147,132,15
16075,2012-11-07,2012,November,12,Wednesday,,Cloudy,212,188,24
16076,2012-11-07,2012,November,13,Wednesday,,Cloudy,181,158,23
16077,2012-11-07,2012,November,14,Wednesday,,Cloudy,161,142,19
16078,2012-11-07,2012,November,15,Wednesday,,Cloudy,198,178,20
16079,2012-11-07,2012,November,16,Wednesday,,Cloudy,273,250,23
16080,2012-11-07,2012,November,17,Wednesday,,Cloudy,517,501,16
16081,2012-11-07,2012,November,18,Wednesday,,Cloudy,465,448,17
16082,2012-11-07,2012,November,19,Wednesday,,Cloudy,319,302,17
16083,2012-11-07,2012,November,20,Wednesday,,Cloudy,256,249,7
16084,2012-11-07,2012,November,21,Wednesday,,Cloudy,126,121,5
16085,2012-11-07,2012,November,22,Wednesday,,Light Snow/Rain,60,56,4
16086,2012-11-07,2012,November,23,Wednesday,,Light Snow/Rain,40,37,3
16087,2012-11-08,2012,November,0,Thursday,,Light Snow/Rain,15,14,1
16088,2012-11-08,2012,November,1,Thursday,,Light Snow/Rain,12,11,1
16089,2012-11-08,2012,November,2,Thursday,,Cloudy,6,5,1
16090,2012-11-08,2012,November,4,Thursday,,Cloudy,10,9,1
16091,2012-11-08,2012,November,5,Thursday,,Cloudy,35,35,0
16092,2012-11-08,2012,November,6,Thursday,,Clear,124,122,2
16093,2012-11-08,2012,November,7,Thursday,,Clear,423,411,12
16094,2012-11-08,2012,November,8,Thursday,,Clear,668,652,16
16095,2012-11-08,2012,November,9,Thursday,,Clear,275,253,22
16096,2012-11-08,2012,November,10,Thursday,,Clear,161,148,13
16097,2012-11-08,2012,November,11,Thursday,,Clear,171,155,16
16098,2012-11-08,2012,November,12,Thursday,,Clear,235,202,33
16099,2012-11-08,2012,November,13,Thursday,,Clear,228,195,33
16100,2012-11-08,2012,November,14,Thursday,,Clear,182,149,33
16101,2012-11-08,2012,November,15,Thursday,,Clear,233,201,32
16102,2012-11-08,2012,November,16,Thursday,,Clear,339,321,18
16103,2012-11-08,2012,November,17,Thursday,,Clear,592,556,36
16104,2012-11-08,2012,November,18,Thursday,,Clear,507,491,16
16105,2012-11-08,2012,November,19,Thursday,,Clear,373,359,14
16106,2012-11-08,2012,November,20,Thursday,,Clear,245,235,10
16107,2012-11-08,2012,November,21,Thursday,,Clear,233,222,11
16108,2012-11-08,2012,November,22,Thursday,,Clear,161,147,14
16109,2012-11-08,2012,November,23,Thursday,,Clear,87,82,5
16110,2012-11-09,2012,November,0,Friday,,Clear,55,46,9
16111,2012-11-09,2012,November,1,Friday,,Clear,20,17,3
16112,2012-11-09,2012,November,2,Friday,,Clear,12,11,1
16113,2012-11-09,2012,November,3,Friday,,Clear,9,6,3
16114,2012-11-09,2012,November,4,Friday,,Clear,14,14,0
16115,2012-11-09,2012,November,5,Friday,,Clear,27,25,2
16116,2012-11-09,2012,November,6,Friday,,Clear,131,126,5
16117,2012-11-09,2012,November,7,Friday,,Clear,341,332,9
16118,2012-11-09,2012,November,8,Friday,,Clear,693,668,25
16119,2012-11-09,2012,November,9,Friday,,Clear,327,304,23
16120,2012-11-09,2012,November,10,Friday,,Clear,197,163,34
16121,2012-11-09,2012,November,11,Friday,,Clear,251,185,66
16122,2012-11-09,2012,November,12,Friday,,Clear,262,214,48
16123,2012-11-09,2012,November,13,Friday,,Clear,299,237,62
16124,2012-11-09,2012,November,14,Friday,,Clear,274,207,67
16125,2012-11-09,2012,November,15,Friday,,Clear,356,278,78
16126,2012-11-09,2012,November,16,Friday,,Clear,434,377,57
16127,2012-11-09,2012,November,17,Friday,,Clear,654,593,61
16128,2012-11-09,2012,November,18,Friday,,Clear,496,450,46
16129,2012-11-09,2012,November,19,Friday,,Clear,361,331,30
16130,2012-11-09,2012,November,20,Friday,,Clear,255,235,20
16131,2012-11-09,2012,November,21,Friday,,Clear,199,176,23
16132,2012-11-09,2012,November,22,Friday,,Clear,163,146,17
16133,2012-11-09,2012,November,23,Friday,,Clear,162,142,20
16134,2012-11-10,2012,November,0,Saturday,,Clear,122,106,16
16135,2012-11-10,2012,November,1,Saturday,,Clear,76,68,8
16136,2012-11-10,2012,November,2,Saturday,,Clear,44,42,2
16137,2012-11-10,2012,November,3,Saturday,,Clear,20,11,9
16138,2012-11-10,2012,November,4,Saturday,,Clear,6,4,2
16139,2012-11-10,2012,November,5,Saturday,,Clear,10,9,1
16140,2012-11-10,2012,November,6,Saturday,,Clear,16,11,5
16141,2012-11-10,2012,November,7,Saturday,,Clear,71,57,14
16142,2012-11-10,2012,November,8,Saturday,,Clear,146,130,16
16143,2012-11-10,2012,November,9,Saturday,,Clear,259,216,43
16144,2012-11-10,2012,November,10,Saturday,,Clear,350,264,86
16145,2012-11-10,2012,November,11,Saturday,,Clear,466,323,143
16146,2012-11-10,2012,November,12,Saturday,,Clear,606,348,258
16147,2012-11-10,2012,November,13,Saturday,,Clear,651,383,268
16148,2012-11-10,2012,November,14,Saturday,,Clear,627,347,280
16149,2012-11-10,2012,November,15,Saturday,,Clear,567,351,216
16150,2012-11-10,2012,November,16,Saturday,,Clear,605,378,227
16151,2012-11-10,2012,November,17,Saturday,,Clear,501,318,183
16152,2012-11-10,2012,November,18,Saturday,,Clear,359,256,103
16153,2012-11-10,2012,November,19,Saturday,,Clear,283,228,55
16154,2012-11-10,2012,November,20,Saturday,,Clear,192,153,39
16155,2012-11-10,2012,November,21,Saturday,,Clear,220,169,51
16156,2012-11-10,2012,November,22,Saturday,,Clear,193,154,39
16157,2012-11-10,2012,November,23,Saturday,,Clear,146,120,26
16158,2012-11-11,2012,November,0,Sunday,,Clear,124,110,14
16159,2012-11-11,2012,November,1,Sunday,,Clear,108,82,26
16160,2012-11-11,2012,November,2,Sunday,,Clear,70,58,12
16161,2012-11-11,2012,November,3,Sunday,,Clear,48,39,9
16162,2012-11-11,2012,November,4,Sunday,,Clear,11,6,5
16163,2012-11-11,2012,November,5,Sunday,,Clear,12,12,0
16164,2012-11-11,2012,November,6,Sunday,,Clear,19,16,3
16165,2012-11-11,2012,November,7,Sunday,,Clear,68,56,12
16166,2012-11-11,2012,November,8,Sunday,,Clear,119,87,32
16167,2012-11-11,2012,November,9,Sunday,,Clear,273,179,94
16168,2012-11-11,2012,November,10,Sunday,,Clear,405,272,133
16169,2012-11-11,2012,November,11,Sunday,,Clear,504,324,180
16170,2012-11-11,2012,November,12,Sunday,,Clear,585,390,195
16171,2012-11-11,2012,November,13,Sunday,,Clear,686,424,262
16172,2012-11-11,2012,November,14,Sunday,,Clear,654,362,292
16173,2012-11-11,2012,November,15,Sunday,,Clear,724,420,304
16174,2012-11-11,2012,November,16,Sunday,,Clear,653,393,260
16175,2012-11-11,2012,November,17,Sunday,,Clear,493,342,151
16176,2012-11-11,2012,November,18,Sunday,,Clear,405,303,102
16177,2012-11-11,2012,November,19,Sunday,,Clear,277,208,69
16178,2012-11-11,2012,November,20,Sunday,,Clear,200,146,54
16179,2012-11-11,2012,November,21,Sunday,,Clear,171,127,44
16180,2012-11-11,2012,November,22,Sunday,,Clear,134,113,21
16181,2012-11-11,2012,November,23,Sunday,,Clear,109,93,16
16182,2012-11-12,2012,November,0,Monday,,Clear,49,43,6
16183,2012-11-12,2012,November,1,Monday,,Clear,30,26,4
16184,2012-11-12,2012,November,2,Monday,,Clear,20,14,6
16185,2012-11-12,2012,November,3,Monday,,Clear,4,3,1
16186,2012-11-12,2012,November,4,Monday,,Clear,4,3,1
16187,2012-11-12,2012,November,5,Monday,,Clear,24,23,1
16188,2012-11-12,2012,November,6,Monday,,Clear,71,64,7
16189,2012-11-12,2012,November,7,Monday,,Clear,264,248,16
16190,2012-11-12,2012,November,8,Monday,,Clear,540,490,50
16191,2012-11-12,2012,November,9,Monday,,Clear,397,337,60
16192,2012-11-12,2012,November,10,Monday,,Clear,266,184,82
16193,2012-11-12,2012,November,11,Monday,,Clear,367,255,112
16194,2012-11-12,2012,November,12,Monday,,Clear,419,314,105
16195,2012-11-12,2012,November,13,Monday,,Clear,420,312,108
16196,2012-11-12,2012,November,14,Monday,,Clear,444,310,134
16197,2012-11-12,2012,November,15,Monday,,Clear,382,280,102
16198,2012-11-12,2012,November,16,Monday,,Clear,434,347,87
16199,2012-11-12,2012,November,17,Monday,,Clear,596,530,66
16200,2012-11-12,2012,November,18,Monday,,Clear,551,486,65
16201,2012-11-12,2012,November,19,Monday,,Clear,353,323,30
16202,2012-11-12,2012,November,20,Monday,,Cloudy,304,273,31
16203,2012-11-12,2012,November,21,Monday,,Light Snow/Rain,155,145,10
16204,2012-11-12,2012,November,22,Monday,,Clear,112,100,12
16205,2012-11-12,2012,November,23,Monday,,Cloudy,63,62,1
16206,2012-11-13,2012,November,0,Tuesday,,Cloudy,23,18,5
16207,2012-11-13,2012,November,1,Tuesday,,Light Snow/Rain,5,5,0
16208,2012-11-13,2012,November,2,Tuesday,,Light Snow/Rain,11,4,7
16209,2012-11-13,2012,November,3,Tuesday,,Light Snow/Rain,5,3,2
16210,2012-11-13,2012,November,4,Tuesday,,Cloudy,9,9,0
16211,2012-11-13,2012,November,5,Tuesday,,Cloudy,18,18,0
16212,2012-11-13,2012,November,6,Tuesday,,Light Snow/Rain,50,48,2
16213,2012-11-13,2012,November,7,Tuesday,,Light Snow/Rain,107,106,1
16214,2012-11-13,2012,November,8,Tuesday,,Light Snow/Rain,211,207,4
16215,2012-11-13,2012,November,9,Tuesday,,Light Snow/Rain,110,109,1
16216,2012-11-13,2012,November,10,Tuesday,,Light Snow/Rain,94,84,10
16217,2012-11-13,2012,November,11,Tuesday,,Clear,155,133,22
16218,2012-11-13,2012,November,12,Tuesday,,Clear,196,180,16
16219,2012-11-13,2012,November,13,Tuesday,,Clear,218,188,30
16220,2012-11-13,2012,November,14,Tuesday,,Clear,203,169,34
16221,2012-11-13,2012,November,15,Tuesday,,Clear,217,184,33
16222,2012-11-13,2012,November,16,Tuesday,,Clear,310,282,28
16223,2012-11-13,2012,November,17,Tuesday,,Clear,608,575,33
16224,2012-11-13,2012,November,18,Tuesday,,Clear,559,514,45
16225,2012-11-13,2012,November,19,Tuesday,,Clear,356,344,12
16226,2012-11-13,2012,November,20,Tuesday,,Clear,223,211,12
16227,2012-11-13,2012,November,21,Tuesday,,Clear,187,178,9
16228,2012-11-13,2012,November,22,Tuesday,,Clear,135,120,15
16229,2012-11-13,2012,November,23,Tuesday,,Clear,84,78,6
16230,2012-11-14,2012,November,0,Wednesday,,Clear,24,20,4
16231,2012-11-14,2012,November,1,Wednesday,,Clear,12,10,2
16232,2012-11-14,2012,November,2,Wednesday,,Clear,1,1,0
16233,2012-11-14,2012,November,3,Wednesday,,Clear,5,5,0
16234,2012-11-14,2012,November,4,Wednesday,,Clear,6,6,0
16235,2012-11-14,2012,November,5,Wednesday,,Clear,39,39,0
16236,2012-11-14,2012,November,6,Wednesday,,Clear,146,142,4
16237,2012-11-14,2012,November,7,Wednesday,,Clear,415,405,10
16238,2012-11-14,2012,November,8,Wednesday,,Clear,691,664,27
16239,2012-11-14,2012,November,9,Wednesday,,Clear,332,310,22
16240,2012-11-14,2012,November,10,Wednesday,,Clear,171,153,18
16241,2012-11-14,2012,November,11,Wednesday,,Clear,151,126,25
16242,2012-11-14,2012,November,12,Wednesday,,Clear,240,200,40
16243,2012-11-14,2012,November,13,Wednesday,,Clear,214,182,32
16244,2012-11-14,2012,November,14,Wednesday,,Clear,181,161,20
16245,2012-11-14,2012,November,15,Wednesday,,Clear,260,228,32
16246,2012-11-14,2012,November,16,Wednesday,,Clear,321,290,31
16247,2012-11-14,2012,November,17,Wednesday,,Clear,583,564,19
16248,2012-11-14,2012,November,18,Wednesday,,Clear,567,543,24
16249,2012-11-14,2012,November,19,Wednesday,,Clear,396,368,28
16250,2012-11-14,2012,November,20,Wednesday,,Clear,267,252,15
16251,2012-11-14,2012,November,21,Wednesday,,Clear,213,208,5
16252,2012-11-14,2012,November,22,Wednesday,,Clear,173,167,6
16253,2012-11-14,2012,November,23,Wednesday,,Clear,87,78,9
16254,2012-11-15,2012,November,0,Thursday,,Cloudy,34,33,1
16255,2012-11-15,2012,November,1,Thursday,,Cloudy,16,14,2
16256,2012-11-15,2012,November,2,Thursday,,Cloudy,7,7,0
16257,2012-11-15,2012,November,3,Thursday,,Cloudy,2,2,0
16258,2012-11-15,2012,November,4,Thursday,,Cloudy,5,5,0
16259,2012-11-15,2012,November,5,Thursday,,Cloudy,37,34,3
16260,2012-11-15,2012,November,6,Thursday,,Cloudy,147,146,1
16261,2012-11-15,2012,November,7,Thursday,,Cloudy,410,403,7
16262,2012-11-15,2012,November,8,Thursday,,Cloudy,646,625,21
16263,2012-11-15,2012,November,9,Thursday,,Cloudy,323,306,17
16264,2012-11-15,2012,November,10,Thursday,,Cloudy,153,142,11
16265,2012-11-15,2012,November,11,Thursday,,Cloudy,166,138,28
16266,2012-11-15,2012,November,12,Thursday,,Cloudy,213,184,29
16267,2012-11-15,2012,November,13,Thursday,,Cloudy,217,197,20
16268,2012-11-15,2012,November,14,Thursday,,Cloudy,201,174,27
16269,2012-11-15,2012,November,15,Thursday,,Cloudy,217,191,26
16270,2012-11-15,2012,November,16,Thursday,,Cloudy,342,318,24
16271,2012-11-15,2012,November,17,Thursday,,Cloudy,563,541,22
16272,2012-11-15,2012,November,18,Thursday,,Cloudy,573,563,10
16273,2012-11-15,2012,November,19,Thursday,,Cloudy,386,375,11
16274,2012-11-15,2012,November,20,Thursday,,Clear,285,262,23
16275,2012-11-15,2012,November,21,Thursday,,Cloudy,224,204,20
16276,2012-11-15,2012,November,22,Thursday,,Cloudy,153,143,10
16277,2012-11-15,2012,November,23,Thursday,,Cloudy,125,118,7
16278,2012-11-16,2012,November,0,Friday,,Cloudy,65,58,7
16279,2012-11-16,2012,November,1,Friday,,Cloudy,21,16,5
16280,2012-11-16,2012,November,2,Friday,,Cloudy,9,9,0
16281,2012-11-16,2012,November,3,Friday,,Cloudy,6,6,0
16282,2012-11-16,2012,November,4,Friday,,Cloudy,5,5,0
